event_id,user_id,timestamp,action_type,item_id,product_type,eco_score,refurbished,delivery_type,used_green_toggle,session_id
6277,422,2024-04-03 18:53:03,green_toggle,2782,Mixer Grinder,91.96,1,instant,1,session_422_74
6278,78,2024-05-12 22:02:44,refurbished_purchase,1913,Cooler,31.88,1,instant,1,session_78_61
6279,320,2024-11-01 06:02:06,green_toggle,1362,Water Purifier,88.05,1,instant,1,session_320_9
6280,18,2025-03-22 15:16:22,view,3384,Refrigerator,304.26,0,instant,0,session_18_28
6281,455,2025-03-02 04:33:07,view,590,Water Purifier,112.2,0,delayed,0,session_455_37
6282,253,2024-12-23 13:21:30,green_toggle,378,Television,183.34,0,instant,1,session_253_48
6283,213,2024-11-12 11:12:41,delayed_delivery,3012,Television,87.24,0,delayed,1,session_213_38
6284,364,2024-08-01 00:02:11,normal_purchase,3240,Fans,89.6,0,instant,0,session_364_40
6285,131,2025-04-21 10:06:34,green_toggle,365,Geyser,73.68,1,instant,1,session_131_42
6286,405,2024-11-11 21:41:25,view,1519,Fans,121.74,0,instant,1,session_405_85
6287,490,2024-09-16 19:17:27,normal_purchase,1639,Washing Machine,279.58,0,instant,0,session_490_62
6288,211,2024-05-20 19:22:08,view,4027,Fans,134.14,1,instant,0,session_211_86
6289,82,2024-04-19 20:46:05,view,1057,Washing Machine,265.76,0,instant,0,session_82_25
6290,200,2024-08-30 14:52:02,view,1380,Air Conditioner,351.84,0,instant,0,session_200_75
6291,439,2024-01-30 23:06:43,delayed_delivery,4496,Television,149.79,0,delayed,1,session_439_88
6292,148,2024-04-15 19:13:32,normal_purchase,2879,Mixer Grinder,91.16,0,delayed,0,session_148_14
6293,123,2024-05-21 02:21:53,green_toggle,2886,Washing Machine,158.6,0,instant,1,session_123_97
6294,404,2025-03-05 07:48:14,normal_purchase,1265,Geyser,146.45,0,instant,0,session_404_42
6295,445,2024-01-06 11:54:44,delayed_delivery,30,Air Conditioner,272.7,1,delayed,1,session_445_87
6296,462,2024-04-19 05:29:18,view,1705,Air Conditioner,352.12,0,delayed,0,session_462_72
6297,234,2024-04-30 07:14:28,green_toggle,3518,Washing Machine,239.45,0,delayed,1,session_234_84
6298,280,2024-09-15 03:05:23,view,2543,Television,226.67,0,instant,1,session_280_74
6299,73,2024-01-25 21:51:54,normal_purchase,1413,Refrigerator,393.17,1,instant,1,session_73_26
6300,487,2025-04-03 02:01:36,normal_purchase,128,Television,287.41,0,instant,1,session_487_71
6301,422,2024-11-10 23:40:19,refurbished_purchase,918,Refrigerator,115.7,1,instant,1,session_422_2
6302,340,2024-10-26 15:28:02,view,4087,Fans,72.63,0,instant,0,session_340_7
6303,467,2024-02-02 08:56:55,delayed_delivery,2526,Gas Stove,125.38,0,delayed,1,session_467_20
6304,349,2024-06-07 20:07:37,view,4756,Refrigerator,325.59,0,instant,1,session_349_91
6305,11,2025-06-27 12:38:22,green_toggle,703,Geyser,156.36,0,delayed,1,session_11_43
6306,460,2025-06-04 20:53:10,view,873,Cooler,107.86,0,delayed,0,session_460_15
6307,321,2024-11-05 09:26:47,view,1981,Water Purifier,185.3,0,delayed,1,session_321_92
6308,400,2024-08-14 07:24:24,view,635,Water Purifier,189.38,0,delayed,1,session_400_61
6309,385,2025-06-22 11:10:59,normal_purchase,700,Gas Stove,102.58,0,instant,1,session_385_25
6310,358,2024-06-25 10:29:38,normal_purchase,1335,Mixer Grinder,158.3,0,instant,1,session_358_5
6311,400,2024-12-03 07:59:15,refurbished_purchase,3647,Washing Machine,110.55,1,delayed,1,session_400_9
6312,20,2025-03-13 23:37:18,view,2879,Fans,134.2,0,instant,1,session_20_96
6313,91,2024-05-09 13:49:09,view,2253,Mixer Grinder,54.15,0,instant,1,session_91_48
6314,346,2024-08-13 06:06:31,green_toggle,3889,Water Purifier,68.43,0,instant,1,session_346_33
6315,75,2024-10-21 18:09:59,green_toggle,4803,Washing Machine,220.02,1,instant,1,session_75_2
6316,358,2024-04-10 18:36:36,normal_purchase,991,Water Purifier,190.3,1,instant,0,session_358_43
6317,40,2024-10-09 06:50:33,view,2417,Refrigerator,314.53,1,instant,1,session_40_30
6318,141,2024-08-13 18:16:01,normal_purchase,1315,Cooler,201.36,1,instant,1,session_141_72
6319,210,2025-01-17 10:13:14,view,1819,Air Conditioner,353.11,0,delayed,1,session_210_13
6320,448,2025-06-28 10:53:36,view,1055,Mixer Grinder,59.65,1,instant,0,session_448_66
6321,72,2025-04-21 19:24:00,green_toggle,1122,Fans,111.73,0,instant,1,session_72_95
6322,398,2024-10-02 04:41:46,view,3586,Gas Stove,106.71,0,instant,0,session_398_12
6323,280,2025-02-13 00:45:16,view,933,Water Purifier,107.71,0,instant,0,session_280_61
6324,34,2025-03-09 07:05:37,delayed_delivery,3627,Gas Stove,77.62,0,delayed,1,session_34_67
6325,411,2025-04-14 08:51:56,view,4727,Mixer Grinder,83.91,0,instant,0,session_411_23
6326,14,2024-04-06 08:15:57,delayed_delivery,3165,Geyser,114.97,0,delayed,1,session_14_73
6327,494,2024-06-21 08:48:06,normal_purchase,108,Fans,115.95,0,delayed,1,session_494_84
6328,130,2025-03-20 07:52:52,green_toggle,2949,Water Purifier,83.0,0,instant,1,session_130_39
6329,270,2024-11-21 21:57:05,view,870,Air Conditioner,413.94,1,instant,1,session_270_35
6330,31,2025-05-25 02:55:02,view,3094,Geyser,181.1,0,instant,0,session_31_70
6331,155,2025-06-17 14:29:26,green_toggle,4754,Television,137.14,0,instant,1,session_155_92
6332,107,2025-01-14 13:57:51,green_toggle,1106,Air Conditioner,314.95,0,instant,1,session_107_61
6333,487,2024-01-20 23:52:25,view,1898,Mixer Grinder,96.5,0,instant,0,session_487_39
6334,188,2024-10-15 16:34:04,green_toggle,3764,Refrigerator,292.11,0,instant,1,session_188_4
6335,249,2025-03-03 23:57:47,green_toggle,955,Mixer Grinder,83.21,0,delayed,1,session_249_17
6336,201,2024-06-15 22:28:30,green_toggle,196,Cooler,118.9,0,instant,1,session_201_75
6337,311,2025-04-30 17:09:27,view,4962,Refrigerator,391.63,1,instant,0,session_311_36
6338,180,2024-06-23 18:24:07,normal_purchase,1613,Fans,71.53,0,instant,1,session_180_4
6339,311,2024-05-24 22:04:06,view,3570,Fans,135.91,0,instant,1,session_311_64
6340,35,2024-12-05 15:15:34,view,702,Fans,76.0,0,instant,0,session_35_17
6341,392,2024-02-13 13:14:40,refurbished_purchase,4476,Fans,23.92,1,instant,1,session_392_39
6342,88,2024-03-05 18:19:58,normal_purchase,2489,Cooler,123.54,1,instant,0,session_88_4
6343,285,2024-12-02 19:18:51,delayed_delivery,2617,Washing Machine,153.46,0,delayed,1,session_285_2
6344,464,2024-06-21 00:41:32,view,2083,Air Conditioner,410.66,0,instant,1,session_464_31
6345,460,2024-10-04 00:14:46,refurbished_purchase,4633,Refrigerator,124.75,1,instant,1,session_460_85
6346,458,2025-04-16 16:05:30,view,4813,Washing Machine,329.04,0,instant,0,session_458_27
6347,219,2025-06-01 03:27:51,view,2491,Cooler,162.47,0,instant,1,session_219_92
6348,214,2024-08-05 08:05:38,green_toggle,2680,Cooler,155.47,0,instant,1,session_214_59
6349,105,2025-06-26 16:46:10,view,4209,Mixer Grinder,65.5,0,instant,0,session_105_82
6350,80,2024-11-16 13:30:18,green_toggle,927,Geyser,63.68,0,instant,1,session_80_25
6351,141,2024-08-04 01:11:03,view,1335,Geyser,195.57,0,instant,1,session_141_74
6352,409,2025-06-18 23:31:10,green_toggle,4384,Water Purifier,135.64,0,instant,1,session_409_66
6353,309,2025-01-03 13:32:18,refurbished_purchase,65,Television,57.71,1,instant,1,session_309_75
6354,435,2025-02-06 02:43:36,green_toggle,1108,Refrigerator,198.55,0,instant,1,session_435_4
6355,181,2024-06-13 04:38:11,view,2407,Geyser,152.4,0,instant,1,session_181_79
6356,416,2025-04-18 21:52:00,green_toggle,292,Gas Stove,69.23,1,instant,1,session_416_3
6357,469,2025-04-01 16:04:26,green_toggle,2054,Refrigerator,226.53,1,delayed,1,session_469_77
6358,433,2024-10-15 22:32:02,refurbished_purchase,465,Air Conditioner,125.7,1,instant,1,session_433_71
6359,29,2024-03-05 02:37:45,refurbished_purchase,1014,Washing Machine,81.62,1,instant,1,session_29_81
6360,271,2025-05-04 15:51:58,view,1479,Refrigerator,340.91,0,instant,0,session_271_58
6361,101,2024-08-18 08:10:10,view,4812,Television,245.76,0,instant,0,session_101_23
6362,404,2024-11-23 06:54:01,view,1439,Fans,132.8,0,delayed,0,session_404_90
6363,185,2025-05-28 04:54:45,normal_purchase,4796,Water Purifier,136.52,0,instant,0,session_185_67
6364,339,2024-10-02 10:27:08,normal_purchase,4412,Cooler,215.54,1,instant,0,session_339_27
6365,487,2024-10-05 18:53:56,view,4184,Television,244.88,0,instant,0,session_487_95
6366,474,2024-06-29 18:33:51,delayed_delivery,4206,Washing Machine,174.58,0,delayed,1,session_474_81
6367,125,2024-06-15 07:48:36,normal_purchase,725,Water Purifier,176.32,0,instant,0,session_125_79
6368,7,2024-11-24 06:23:56,normal_purchase,804,Mixer Grinder,91.03,0,instant,0,session_7_20
6369,316,2024-01-30 17:43:24,view,751,Gas Stove,100.22,1,delayed,1,session_316_85
6370,141,2024-06-30 16:42:00,view,791,Mixer Grinder,115.93,0,delayed,0,session_141_23
6371,134,2024-11-06 12:56:35,delayed_delivery,4271,Air Conditioner,210.33,0,delayed,1,session_134_46
6372,395,2024-08-07 10:34:42,green_toggle,2194,Cooler,94.78,0,delayed,1,session_395_52
6373,43,2025-04-07 16:51:13,view,4221,Washing Machine,335.64,1,instant,0,session_43_93
6374,194,2024-09-19 09:48:28,refurbished_purchase,4693,Geyser,31.79,1,instant,1,session_194_72
6375,102,2025-06-26 00:46:41,view,1333,Water Purifier,131.66,0,instant,0,session_102_60
6376,195,2025-04-24 21:20:19,green_toggle,4103,Washing Machine,209.3,0,instant,1,session_195_99
6377,194,2024-08-28 17:17:28,view,2506,Fans,72.95,0,instant,0,session_194_26
6378,8,2024-05-13 06:24:30,view,790,Refrigerator,343.9,0,instant,0,session_8_61
6379,259,2024-04-06 14:46:00,view,2258,Geyser,133.81,0,instant,1,session_259_56
6380,206,2024-10-19 19:04:59,green_toggle,1163,Cooler,63.86,0,instant,1,session_206_6
6381,62,2024-07-07 09:24:15,view,559,Geyser,176.55,1,instant,0,session_62_38
6382,75,2024-03-03 06:10:58,green_toggle,2816,Geyser,100.82,0,instant,1,session_75_99
6383,123,2025-02-10 06:53:47,normal_purchase,3074,Water Purifier,219.71,1,instant,1,session_123_55
6384,44,2024-04-17 21:51:17,normal_purchase,2071,Gas Stove,202.04,0,delayed,0,session_44_93
6385,196,2025-02-21 06:57:09,green_toggle,2005,Washing Machine,236.44,0,instant,1,session_196_70
6386,446,2025-06-10 05:02:22,green_toggle,4638,Mixer Grinder,41.21,1,delayed,1,session_446_62
6387,438,2024-09-25 05:16:08,view,4534,Geyser,158.0,0,delayed,0,session_438_73
6388,446,2024-06-01 16:46:58,green_toggle,1566,Fans,51.31,0,instant,1,session_446_92
6389,140,2024-01-14 21:00:40,green_toggle,1420,Gas Stove,110.47,0,instant,1,session_140_5
6390,375,2025-01-17 03:11:38,green_toggle,1480,Geyser,91.1,0,delayed,1,session_375_44
6391,364,2025-03-08 15:23:16,view,786,Geyser,125.12,1,instant,0,session_364_96
6392,162,2024-03-22 13:34:33,refurbished_purchase,809,Refrigerator,108.63,1,instant,1,session_162_67
6393,310,2024-12-23 17:14:31,view,1403,Washing Machine,262.29,0,instant,0,session_310_14
6394,307,2024-06-27 19:42:27,refurbished_purchase,2507,Mixer Grinder,25.96,1,instant,1,session_307_93
6395,471,2025-04-16 16:25:28,normal_purchase,2279,Television,298.86,0,instant,0,session_471_24
6396,345,2025-02-02 10:19:56,view,4919,Air Conditioner,394.46,0,instant,0,session_345_29
6397,66,2024-02-02 20:02:23,green_toggle,1881,Washing Machine,171.15,1,delayed,1,session_66_91
6398,187,2025-02-11 02:46:16,delayed_delivery,3426,Washing Machine,180.99,0,delayed,1,session_187_46
6399,233,2025-04-09 14:52:02,view,1088,Geyser,109.5,1,instant,0,session_233_29
6400,346,2025-04-11 09:14:56,green_toggle,4770,Water Purifier,103.16,0,instant,1,session_346_79
6401,402,2024-04-10 10:20:59,view,1079,Water Purifier,148.52,0,instant,0,session_402_16
6402,52,2024-10-01 11:50:58,view,4738,Geyser,195.7,1,delayed,0,session_52_64
6403,20,2025-04-15 13:42:40,view,1497,Refrigerator,368.11,0,instant,0,session_20_37
6404,344,2025-01-19 23:00:24,normal_purchase,1443,Air Conditioner,351.4,0,delayed,0,session_344_83
6405,408,2025-05-23 17:54:28,normal_purchase,1357,Water Purifier,114.17,0,instant,0,session_408_28
6406,199,2024-06-14 02:05:44,green_toggle,3280,Washing Machine,214.21,0,delayed,1,session_199_57
6407,203,2024-09-27 10:37:27,green_toggle,1438,Television,197.63,0,delayed,1,session_203_77
6408,252,2024-06-10 23:30:32,view,1621,Television,173.98,0,instant,0,session_252_70
6409,40,2024-05-05 14:39:27,view,1837,Fans,62.22,0,instant,0,session_40_64
6410,223,2025-06-15 18:26:36,green_toggle,1012,Refrigerator,255.55,0,instant,1,session_223_99
6411,185,2024-12-11 05:58:12,green_toggle,1561,Fans,105.38,0,instant,1,session_185_30
6412,357,2024-05-25 18:25:44,view,2155,Geyser,152.56,0,instant,0,session_357_18
6413,312,2024-11-18 09:41:28,view,65,Mixer Grinder,103.54,0,instant,0,session_312_27
6414,107,2025-03-07 03:34:56,green_toggle,2583,Cooler,71.2,0,instant,1,session_107_88
6415,33,2025-03-18 13:18:57,view,4040,Air Conditioner,379.81,1,instant,0,session_33_95
6416,300,2025-05-30 10:23:40,view,1531,Fans,125.14,0,instant,1,session_300_89
6417,155,2025-06-24 08:15:05,green_toggle,4584,Fans,109.14,0,instant,1,session_155_46
6418,407,2024-08-19 13:18:39,delayed_delivery,2803,Washing Machine,211.24,0,delayed,1,session_407_64
6419,4,2024-07-03 18:43:34,refurbished_purchase,699,Mixer Grinder,19.68,1,instant,1,session_4_84
6420,362,2024-08-17 21:42:54,green_toggle,1109,Washing Machine,173.59,1,instant,1,session_362_8
6421,255,2024-12-19 01:09:12,view,439,Refrigerator,391.32,0,delayed,0,session_255_67
6422,174,2024-06-10 08:25:22,green_toggle,2877,Geyser,78.49,0,instant,1,session_174_37
6423,263,2024-01-25 03:41:31,view,1991,Cooler,169.28,0,delayed,0,session_263_2
6424,66,2024-12-19 14:20:35,green_toggle,2736,Washing Machine,266.19,0,instant,1,session_66_35
6425,111,2025-04-05 07:05:04,refurbished_purchase,590,Cooler,54.15,1,delayed,1,session_111_11
6426,215,2024-11-27 02:41:31,view,2014,Television,242.82,0,instant,0,session_215_41
6427,473,2024-09-03 05:50:45,view,1093,Water Purifier,122.22,0,delayed,1,session_473_53
6428,47,2025-06-08 21:16:42,green_toggle,2675,Refrigerator,295.07,0,instant,1,session_47_87
6429,341,2024-09-24 04:39:24,normal_purchase,3598,Washing Machine,248.35,0,instant,0,session_341_41
6430,130,2024-12-05 00:44:05,view,1975,Mixer Grinder,63.48,1,instant,0,session_130_45
6431,258,2024-02-22 23:12:53,green_toggle,2910,Air Conditioner,289.01,0,delayed,1,session_258_34
6432,401,2024-04-16 21:32:06,refurbished_purchase,4412,Air Conditioner,201.39,1,instant,1,session_401_100
6433,199,2024-05-09 16:12:58,view,2800,Air Conditioner,408.86,0,instant,0,session_199_78
6434,307,2025-01-31 10:01:54,view,3327,Gas Stove,176.27,0,delayed,0,session_307_68
6435,74,2025-05-12 06:21:02,normal_purchase,134,Water Purifier,215.41,0,delayed,1,session_74_38
6436,258,2024-06-03 22:40:33,delayed_delivery,2262,Washing Machine,134.53,0,delayed,1,session_258_87
6437,161,2025-05-23 20:20:59,normal_purchase,645,Water Purifier,135.05,0,instant,0,session_161_94
6438,102,2024-02-26 07:38:29,refurbished_purchase,1580,Mixer Grinder,17.34,1,instant,1,session_102_18
6439,442,2024-06-30 10:16:30,green_toggle,2917,Air Conditioner,335.0,0,delayed,1,session_442_95
6440,430,2025-02-07 20:14:56,green_toggle,2584,Washing Machine,276.33,0,instant,1,session_430_82
6441,351,2025-04-09 09:24:41,refurbished_purchase,1446,Fans,21.7,1,delayed,1,session_351_78
6442,164,2025-05-14 11:37:34,view,4591,Water Purifier,144.2,0,delayed,0,session_164_71
6443,373,2025-02-08 23:56:43,view,310,Geyser,132.91,0,instant,0,session_373_100
6444,98,2024-09-30 15:06:38,view,3934,Washing Machine,276.71,0,instant,0,session_98_54
6445,381,2024-01-05 07:44:48,refurbished_purchase,4964,Refrigerator,93.08,1,instant,1,session_381_95
6446,212,2024-01-02 21:53:24,green_toggle,793,Fans,44.22,1,instant,1,session_212_28
6447,70,2024-06-19 18:21:20,view,569,Refrigerator,321.1,1,instant,1,session_70_76
6448,358,2024-11-09 18:34:02,view,964,Television,192.03,0,delayed,0,session_358_1
6449,393,2024-04-12 04:20:04,view,4967,Mixer Grinder,136.15,0,instant,1,session_393_97
6450,376,2024-12-04 18:00:47,normal_purchase,1362,Mixer Grinder,141.75,0,delayed,0,session_376_7
6451,249,2024-11-07 23:11:16,view,4486,Cooler,177.2,0,instant,0,session_249_33
6452,272,2025-05-08 07:32:55,view,3828,Water Purifier,103.61,0,delayed,0,session_272_12
6453,12,2024-04-02 13:15:06,view,3102,Geyser,118.62,0,delayed,0,session_12_13
6454,238,2024-04-12 16:16:19,green_toggle,459,Water Purifier,133.54,0,instant,1,session_238_96
6455,225,2024-03-05 23:35:26,view,4161,Washing Machine,316.41,0,instant,0,session_225_99
6456,110,2024-01-11 20:37:08,normal_purchase,47,Refrigerator,315.76,0,delayed,0,session_110_92
6457,288,2025-03-25 03:56:08,delayed_delivery,3021,Cooler,71.53,0,delayed,1,session_288_74
6458,237,2024-05-22 18:41:54,refurbished_purchase,3712,Television,56.53,1,instant,1,session_237_99
6459,301,2024-04-22 01:42:36,green_toggle,61,Television,103.28,0,instant,1,session_301_67
6460,243,2024-12-22 18:26:15,view,529,Gas Stove,173.99,0,instant,0,session_243_50
6461,283,2025-05-15 13:43:11,view,1730,Gas Stove,132.27,0,delayed,1,session_283_84
6462,200,2025-06-14 03:03:08,view,2814,Cooler,167.64,0,instant,1,session_200_88
6463,74,2024-02-18 04:13:11,green_toggle,4458,Gas Stove,70.74,0,instant,1,session_74_11
6464,209,2025-06-12 01:35:47,green_toggle,3897,Mixer Grinder,112.64,0,instant,1,session_209_33
6465,251,2024-12-13 17:37:12,refurbished_purchase,3643,Water Purifier,30.49,1,instant,1,session_251_97
6466,488,2024-02-01 07:03:40,view,663,Television,221.45,1,delayed,0,session_488_75
6467,107,2025-06-24 19:45:32,green_toggle,2356,Refrigerator,235.96,1,delayed,1,session_107_64
6468,232,2024-06-06 12:29:59,green_toggle,880,Cooler,73.6,1,instant,1,session_232_29
6469,191,2024-09-16 21:09:59,view,4687,Refrigerator,397.2,0,instant,0,session_191_15
6470,201,2024-12-19 19:05:50,normal_purchase,4936,Television,310.15,0,instant,0,session_201_73
6471,110,2025-06-13 00:49:10,view,2981,Cooler,128.25,0,instant,0,session_110_50
6472,398,2024-05-07 20:34:00,normal_purchase,742,Air Conditioner,392.53,0,instant,1,session_398_39
6473,230,2024-11-19 11:28:25,delayed_delivery,4132,Gas Stove,109.32,0,delayed,1,session_230_83
6474,77,2024-03-11 06:28:13,green_toggle,2034,Mixer Grinder,60.89,0,instant,1,session_77_64
6475,35,2024-09-29 15:11:59,refurbished_purchase,4829,Washing Machine,133.76,1,delayed,1,session_35_4
6476,326,2025-03-28 00:57:52,view,2989,Fans,129.83,0,instant,0,session_326_21
6477,145,2024-01-17 05:23:18,view,3911,Washing Machine,285.52,0,instant,0,session_145_31
6478,429,2024-12-19 02:00:18,normal_purchase,3181,Geyser,199.06,0,delayed,1,session_429_100
6479,305,2024-01-27 15:11:21,view,3847,Water Purifier,107.83,0,instant,0,session_305_34
6480,422,2024-08-27 12:16:00,view,1591,Washing Machine,327.44,0,delayed,1,session_422_86
6481,400,2024-06-25 12:06:09,green_toggle,3871,Washing Machine,243.62,0,instant,1,session_400_23
6482,316,2024-04-06 15:34:57,view,2872,Television,159.17,0,instant,0,session_316_16
6483,269,2025-02-06 10:31:59,view,2214,Refrigerator,358.36,0,instant,0,session_269_61
6484,449,2025-02-14 13:57:25,normal_purchase,976,Geyser,135.77,0,delayed,0,session_449_24
6485,192,2025-06-28 20:54:55,normal_purchase,1059,Air Conditioner,389.22,0,instant,0,session_192_53
6486,14,2025-01-17 11:59:27,view,1570,Mixer Grinder,133.16,0,instant,1,session_14_22
6487,419,2024-09-26 03:07:32,green_toggle,159,Air Conditioner,336.29,1,delayed,1,session_419_69
6488,362,2024-10-22 04:57:38,green_toggle,235,Fans,75.75,0,instant,1,session_362_37
6489,268,2025-01-18 11:53:49,view,2009,Geyser,150.54,1,instant,0,session_268_84
6490,91,2024-03-28 08:22:23,normal_purchase,1405,Gas Stove,167.65,1,instant,0,session_91_82
6491,372,2024-11-12 20:01:25,view,4825,Washing Machine,327.63,0,instant,0,session_372_2
