itemID,Product,Variety/Size,Brand,price,Production(kg CO2e),Packaging(kg CO2e),Logistics(kg CO2e),Total(kg CO2e),refurbished_available
2870,Water Purifier,RO+UV+UF,Kent,11879,80.0,8.0,4.0,92.0,0
2871,Water Purifier,RO+UV,Livpure,10925,63.0,6.3,4.2,73.5,0
2872,Gas Stove/Cooktop,3 Burner,Butterfly,4997,38.0,3.8,3.8,45.6,1
2873,Mixer Grinder,500 W,Morphy Richards,3215,55.0,5.5,5.5,66.0,0
2874,Refrigerator,500 L,LG,57193,245.0,24.5,39.2,308.7,0
2875,Television,75 inch,OnePlus,91453,255.0,25.5,51.0,331.5,1
2876,Refrigerator,240 L,Panasonic,27502,180.0,18.0,20.0,218.0,0
2877,Geyser/Water Heater,15 L,V-Guard,7010,66.0,6.6,6.6,79.2,0
2878,Fans,52 inch,Crompton,2422,25.0,2.5,3.0,30.5,0
2879,Television,55 inch,LG,57008,176.4,17.64,34.3,228.34,0
2880,Refrigerator,300 L,Godrej,27089,198.0,19.8,24.75,242.55,1
2881,Refrigerator,300 L,Godrej,28983,198.0,19.8,24.75,242.55,0
2882,Water Purifier,RO+UV+UF,Kent,13359,80.0,8.0,4.0,92.0,1
2883,Cooler,30 L,Symphony,9095,44.0,4.4,11.0,59.4,0
2884,Cooler,30 L,Crompton,7173,40.0,4.0,10.0,54.0,1
2885,Refrigerator,340 L,LG,41308,215.6,21.56,29.4,266.56,1
2886,Air Conditioner,2 Ton,Hitachi,68514,345.0,34.5,36.8,416.3,0
2887,Fans,48 inch,Usha,1994,20.4,2.04,2.04,24.48,1
2888,Gas Stove/Cooktop,4 Burner,Elica,7306,60.0,6.0,6.0,72.0,1
2889,Television,55 inch,Vu,46178,198.0,19.8,38.5,256.3,1
2890,Mixer Grinder,750 W,Philips,3600,73.5,7.35,7.35,88.2,1
2891,Mixer Grinder,500 W,Panasonic,2242,50.0,5.0,5.0,60.0,1
2892,Refrigerator,500 L,Haier,67391,250.0,25.0,40.0,315.0,1
2893,Television,75 inch,Xiaomi,91261,257.5,25.75,51.5,334.75,0
2894,Television,32 inch,TCL,21749,98.0,9.8,19.6,127.4,1
2895,Washing Machine,7 kg,Samsung,28979,114.0,11.4,11.4,136.8,1
2896,Cooler,20 L,Havells,5457,30.0,3.0,8.0,41.0,0
2897,Washing Machine,9 kg,Godrej,33185,178.2,17.82,17.82,213.84,1
2898,Television,55 inch,Samsung,65102,171.0,17.1,33.25,221.35,1
2899,Cooler,50 L,Crompton,15464,50.0,5.0,10.0,65.0,1
2900,Cooler,50 L,Kenstar,19220,49.5,4.95,9.9,64.35,0
2901,Television,32 inch,OnePlus,24188,102.0,10.2,20.4,132.6,0
2902,Washing Machine,9 kg,Bosch,41332,172.8,17.28,17.28,207.36,1
2903,Refrigerator,500 L,Whirlpool,53485,240.0,24.0,38.4,302.4,0
2904,Water Purifier,RO+UV,Livpure,9404,63.0,6.3,4.2,73.5,0
2905,Television,75 inch,Vu,109552,275.0,27.5,55.0,357.5,1
2906,Refrigerator,240 L,Panasonic,21931,180.0,18.0,20.0,218.0,0
2907,Mixer Grinder,1000 W,Panasonic,5290,90.0,9.0,10.0,109.0,0
2908,Refrigerator,240 L,LG,20760,176.4,17.64,19.6,213.64,1
2909,Washing Machine,8 kg,Samsung,34661,142.5,14.25,14.25,171.0,1
2910,Geyser/Water Heater,15 L,V-Guard,7199,66.0,6.6,6.6,79.2,1
2911,Mixer Grinder,1000 W,Panasonic,6727,90.0,9.0,10.0,109.0,0
2912,Gas Stove/Cooktop,2 Burner,Prestige,3813,30.0,3.0,3.0,36.0,1
2913,Gas Stove/Cooktop,2 Burner,Butterfly,3381,28.5,2.85,2.85,34.2,0
2914,Cooler,20 L,Voltas,7515,30.0,3.0,8.0,41.0,1
2915,Television,65 inch,Samsung,79378,209.0,20.9,38.0,267.9,1
2916,Air Conditioner,2 Ton,Voltas,58075,300.0,30.0,32.0,362.0,0
2917,Water Purifier,RO+UV,Kent,13660,60.0,6.0,4.0,70.0,1
2918,Refrigerator,340 L,Whirlpool,39281,211.2,21.12,28.8,261.12,1
2919,Gas Stove/Cooktop,3 Burner,Elica,4819,48.0,4.8,4.8,57.6,0
2920,Air Conditioner,1 Ton,Blue Star,25237,202.0,20.2,25.25,247.45,1
2921,Television,55 inch,OnePlus,69534,183.6,18.36,35.7,237.66,0
2922,Gas Stove/Cooktop,2 Burner,Sunflame,3172,28.5,2.85,2.85,34.2,1
2923,Water Purifier,RO+UV,Blue Star,14703,60.6,6.06,4.04,70.7,0
2924,Fans,48 inch,Usha,2827,20.4,2.04,2.04,24.48,1
2925,Refrigerator,300 L,Godrej,30203,198.0,19.8,24.75,242.55,1
2926,Air Conditioner,2 Ton,Blue Star,49039,303.0,30.3,32.32,365.62,0
2927,Gas Stove/Cooktop,2 Burner,Prestige,3264,30.0,3.0,3.0,36.0,1
2928,Water Purifier,RO+UV+UF,HUL,16607,80.0,8.0,4.0,92.0,0
2929,Washing Machine,7 kg,Samsung,29925,114.0,11.4,11.4,136.8,0
2930,Air Conditioner,1.5 Ton,Hitachi,36410,287.5,28.75,28.75,345.0,1
2931,Refrigerator,190 L,Whirlpool,20997,144.0,14.4,14.4,172.8,0
2932,Washing Machine,8 kg,Godrej,27361,148.5,14.85,14.85,178.2,0
2933,Air Conditioner,2 Ton,Voltas,63491,300.0,30.0,32.0,362.0,0
2934,Refrigerator,500 L,LG,69146,245.0,24.5,39.2,308.7,1
2935,Refrigerator,240 L,LG,21523,176.4,17.64,19.6,213.64,1
2936,Washing Machine,8 kg,Godrej,35215,148.5,14.85,14.85,178.2,0
2937,Refrigerator,240 L,Haier,25412,180.0,18.0,20.0,218.0,1
2938,Television,55 inch,Sony,52652,216.0,21.6,42.0,279.6,0
2939,Air Conditioner,1 Ton,Daikin,38523,190.0,19.0,23.75,232.75,0
2940,Water Purifier,RO+UV+UF,Blue Star,19922,80.8,8.08,4.04,92.92,0
2941,Television,75 inch,Vu,88165,275.0,27.5,55.0,357.5,0
2942,Cooler,50 L,Voltas,19074,50.0,5.0,10.0,65.0,0
2943,Geyser/Water Heater,6 L,V-Guard,3069,44.0,4.4,4.4,52.8,0
2944,Television,32 inch,Sony,23240,120.0,12.0,24.0,156.0,0
2945,Air Conditioner,1.5 Ton,Daikin,49337,237.5,23.75,23.75,285.0,1
2946,Mixer Grinder,1000 W,Morphy Richards,7233,99.0,9.9,11.0,119.9,0
2947,Gas Stove/Cooktop,2 Burner,Elica,3723,36.0,3.6,3.6,43.2,0
2948,Television,75 inch,Sony,91770,300.0,30.0,60.0,390.0,0
2949,Fans,48 inch,Crompton,1915,20.0,2.0,2.0,24.0,0
2950,Refrigerator,240 L,Godrej,22855,178.2,17.82,19.8,215.82,1
2951,Water Purifier,RO+UV,Livpure,12507,63.0,6.3,4.2,73.5,0
2952,Water Purifier,RO+UV+UF,Aquaguard,12145,81.6,8.16,4.08,93.84,0
2953,Mixer Grinder,1000 W,Bajaj,4015,90.9,9.09,10.1,110.09,0
2954,Refrigerator,190 L,LG,21808,147.0,14.7,14.7,176.4,0
2955,Television,55 inch,OnePlus,61567,183.6,18.36,35.7,237.66,1
2956,Geyser/Water Heater,15 L,Crompton,6286,60.0,6.0,6.0,72.0,0
2957,Cooler,20 L,Kenstar,7522,29.7,2.97,7.92,40.59,1
2958,Gas Stove/Cooktop,3 Burner,Bajaj,4377,40.4,4.04,4.04,48.48,0
2959,Refrigerator,340 L,LG,35993,215.6,21.56,29.4,266.56,0
2960,Television,43 inch,OnePlus,25746,122.4,12.24,25.5,160.14,1
2961,Refrigerator,500 L,Whirlpool,56986,240.0,24.0,38.4,302.4,0
2962,Refrigerator,300 L,Panasonic,32745,200.0,20.0,25.0,245.0,0
2963,Mixer Grinder,500 W,Panasonic,3731,50.0,5.0,5.0,60.0,1
2964,Television,55 inch,Sony,65613,216.0,21.6,42.0,279.6,1
2965,Refrigerator,300 L,LG,29086,196.0,19.6,24.5,240.1,1
2966,Gas Stove/Cooktop,4 Burner,Bajaj,7454,50.5,5.05,5.05,60.6,0
2967,Gas Stove/Cooktop,2 Burner,Pigeon,2038,29.1,2.91,2.91,34.92,0
2968,Refrigerator,190 L,Panasonic,22068,150.0,15.0,15.0,180.0,0
2969,Washing Machine,6 kg,Whirlpool,16772,96.0,9.6,9.6,115.2,1
2970,Fans,48 inch,Bajaj,2510,20.2,2.02,2.02,24.24,1
2971,Mixer Grinder,500 W,Bajaj,3376,50.5,5.05,5.05,60.6,0
2972,Washing Machine,8 kg,LG,36123,147.0,14.7,14.7,176.4,1
2973,Geyser/Water Heater,6 L,V-Guard,2518,44.0,4.4,4.4,52.8,0
2974,Washing Machine,8 kg,Bosch,31613,144.0,14.4,14.4,172.8,1
2975,Geyser/Water Heater,6 L,Havells,3225,40.0,4.0,4.0,48.0,1
2976,Air Conditioner,1 Ton,Hitachi,38674,230.0,23.0,28.75,281.75,0
2977,Television,32 inch,Sony,25261,120.0,12.0,24.0,156.0,0
2978,Television,65 inch,Xiaomi,85404,226.6,22.66,41.2,290.46,0
2979,Washing Machine,9 kg,LG,42276,176.4,17.64,17.64,211.68,1
2980,Mixer Grinder,750 W,Philips,5565,73.5,7.35,7.35,88.2,0
2981,Air Conditioner,2 Ton,Voltas,62468,300.0,30.0,32.0,362.0,0
2982,Gas Stove/Cooktop,4 Burner,Prestige,7643,50.0,5.0,5.0,60.0,1
2983,Washing Machine,9 kg,IFB,43581,174.6,17.46,17.46,209.52,0
2984,Washing Machine,8 kg,Godrej,36828,148.5,14.85,14.85,178.2,1
2985,Washing Machine,6 kg,Bosch,20194,96.0,9.6,9.6,115.2,0
2986,Fans,48 inch,Orient,2373,21.8,2.18,2.18,26.16,1
2987,Television,55 inch,Sony,50716,216.0,21.6,42.0,279.6,0
2988,Fans,48 inch,Crompton,1613,20.0,2.0,2.0,24.0,1
2989,Geyser/Water Heater,10 L,V-Guard,3299,55.0,5.5,5.5,66.0,0
2990,Gas Stove/Cooktop,2 Burner,Pigeon,3152,29.1,2.91,2.91,34.92,0
2991,Television,55 inch,Vu,57666,198.0,19.8,38.5,256.3,0
2992,Washing Machine,8 kg,Samsung,33285,142.5,14.25,14.25,171.0,1
2993,Air Conditioner,1 Ton,Daikin,36197,190.0,19.0,23.75,232.75,1
2994,Water Purifier,RO+UV+UF,Blue Star,16010,80.8,8.08,4.04,92.92,1
2995,Refrigerator,340 L,Samsung,49633,209.0,20.9,28.5,258.4,0
2996,Fans,48 inch,Havells,2926,20.0,2.0,2.0,24.0,0
2997,Cooler,50 L,Kenstar,19241,49.5,4.95,9.9,64.35,1
2998,Air Conditioner,1 Ton,Blue Star,29152,202.0,20.2,25.25,247.45,0
2999,Gas Stove/Cooktop,2 Burner,Pigeon,2050,29.1,2.91,2.91,34.92,1
3000,Mixer Grinder,750 W,Morphy Richards,5313,77.0,7.7,7.7,92.4,1
3001,Cooler,20 L,Symphony,5843,33.0,3.3,8.8,45.1,1
3002,Television,75 inch,Sony,94804,300.0,30.0,60.0,390.0,0
3003,Mixer Grinder,500 W,Philips,3381,52.5,5.25,5.25,63.0,1
3004,Cooler,50 L,Symphony,17097,55.0,5.5,11.0,71.5,1
3005,Washing Machine,6 kg,IFB,24136,97.0,9.7,9.7,116.4,1
3006,Cooler,30 L,Bajaj,7244,40.4,4.04,10.1,54.54,0
3007,Refrigerator,500 L,LG,60059,245.0,24.5,39.2,308.7,0
3008,Air Conditioner,1 Ton,Hitachi,26795,230.0,23.0,28.75,281.75,1
3009,Cooler,20 L,Havells,5920,30.0,3.0,8.0,41.0,1
3010,Washing Machine,6 kg,LG,20340,98.0,9.8,9.8,117.6,1
3011,Cooler,50 L,Havells,14117,50.0,5.0,10.0,65.0,0
3012,Refrigerator,340 L,Whirlpool,40669,211.2,21.12,28.8,261.12,0
3013,Washing Machine,9 kg,Bosch,47747,172.8,17.28,17.28,207.36,0
3014,Fans,52 inch,Havells,2882,25.0,2.5,3.0,30.5,0
3015,Cooler,20 L,Symphony,9469,33.0,3.3,8.8,45.1,1
3016,Air Conditioner,1.5 Ton,Blue Star,30451,252.5,25.25,25.25,303.0,0
3017,Washing Machine,8 kg,Godrej,35364,148.5,14.85,14.85,178.2,1
3018,Air Conditioner,1 Ton,Blue Star,30239,202.0,20.2,25.25,247.45,0
3019,Air Conditioner,2 Ton,Daikin,65191,285.0,28.5,30.4,343.9,1
3020,Refrigerator,190 L,Panasonic,18534,150.0,15.0,15.0,180.0,0
3021,Gas Stove/Cooktop,3 Burner,Prestige,3330,40.0,4.0,4.0,48.0,0
3022,Refrigerator,500 L,Panasonic,63942,250.0,25.0,40.0,315.0,1
3023,Washing Machine,6 kg,Bosch,15371,96.0,9.6,9.6,115.2,0
3024,Cooler,50 L,Voltas,12302,50.0,5.0,10.0,65.0,1
3025,Television,43 inch,Xiaomi,25048,123.6,12.36,25.75,161.71,0
3026,Refrigerator,340 L,Godrej,42752,217.8,21.78,29.7,269.28,0
3027,Air Conditioner,2 Ton,Hitachi,64810,345.0,34.5,36.8,416.3,1
3028,Fans,48 inch,Usha,2087,20.4,2.04,2.04,24.48,1
3029,Mixer Grinder,750 W,Philips,3522,73.5,7.35,7.35,88.2,0
3030,Television,55 inch,LG,65884,176.4,17.64,34.3,228.34,1
3031,Refrigerator,340 L,Godrej,32639,217.8,21.78,29.7,269.28,0
3032,Gas Stove/Cooktop,4 Burner,Elica,4460,60.0,6.0,6.0,72.0,1
3033,Water Purifier,RO+UV+UF,Aquaguard,15621,81.6,8.16,4.08,93.84,0
3034,Fans,48 inch,Orient,2832,21.8,2.18,2.18,26.16,0
3035,Washing Machine,6 kg,Samsung,22390,95.0,9.5,9.5,114.0,0
3036,Gas Stove/Cooktop,4 Burner,Prestige,5455,50.0,5.0,5.0,60.0,1
3037,Refrigerator,500 L,Samsung,46948,237.5,23.75,38.0,299.25,0
3038,Refrigerator,300 L,Whirlpool,25841,192.0,19.2,24.0,235.2,0
3039,Television,50 inch,LG,47430,147.0,14.7,29.4,191.1,0
3040,Cooler,30 L,Symphony,11812,44.0,4.4,11.0,59.4,0
3041,Television,65 inch,Samsung,67132,209.0,20.9,38.0,267.9,0
3042,Television,55 inch,Xiaomi,63597,185.4,18.54,36.05,239.99,0
3043,Geyser/Water Heater,6 L,Havells,2959,40.0,4.0,4.0,48.0,1
3044,Mixer Grinder,750 W,Morphy Richards,5715,77.0,7.7,7.7,92.4,1
3045,Fans,48 inch,Atomberg,2926,21.0,2.1,2.1,25.2,1
3046,Cooler,50 L,Kenstar,14456,49.5,4.95,9.9,64.35,0
3047,Refrigerator,300 L,Panasonic,38268,200.0,20.0,25.0,245.0,1
3048,Gas Stove/Cooktop,4 Burner,Butterfly,6214,47.5,4.75,4.75,57.0,1
3049,Water Purifier,RO+UV+UF,Livpure,17311,84.0,8.4,4.2,96.6,1
3050,Television,55 inch,TCL,64814,176.4,17.64,34.3,228.34,0
3051,Geyser/Water Heater,10 L,AO Smith,4028,62.5,6.25,6.25,75.0,0
3052,Mixer Grinder,750 W,Philips,5567,73.5,7.35,7.35,88.2,0
3053,Air Conditioner,1.5 Ton,Voltas,39079,250.0,25.0,25.0,300.0,0
3054,Cooler,20 L,Bajaj,7829,30.3,3.03,8.08,41.41,1
3055,Fans,52 inch,Orient,2948,27.25,2.73,3.27,33.25,1
3056,Cooler,20 L,Voltas,6141,30.0,3.0,8.0,41.0,0
3057,Refrigerator,500 L,LG,58366,245.0,24.5,39.2,308.7,1
3058,Washing Machine,9 kg,Samsung,49807,171.0,17.1,17.1,205.2,1
3059,Washing Machine,8 kg,Godrej,25844,148.5,14.85,14.85,178.2,0
3060,Gas Stove/Cooktop,3 Burner,Sunflame,5279,38.0,3.8,3.8,45.6,0
3061,Refrigerator,340 L,Whirlpool,38845,211.2,21.12,28.8,261.12,1
3062,Air Conditioner,1 Ton,Samsung,31086,190.0,19.0,23.75,232.75,0
3063,Geyser/Water Heater,6 L,Racold,3237,41.2,4.12,4.12,49.44,1
3064,Mixer Grinder,1000 W,Bajaj,7001,90.9,9.09,10.1,110.09,0
3065,Television,50 inch,Vu,39542,165.0,16.5,33.0,214.5,1
3066,Television,55 inch,Sony,48263,216.0,21.6,42.0,279.6,1
3067,Air Conditioner,1 Ton,Voltas,32536,200.0,20.0,25.0,245.0,1
3068,Refrigerator,190 L,Haier,17387,150.0,15.0,15.0,180.0,1
3069,Air Conditioner,2 Ton,Voltas,68424,300.0,30.0,32.0,362.0,0
3070,Geyser/Water Heater,15 L,Havells,7845,60.0,6.0,6.0,72.0,0
3071,Fans,52 inch,Crompton,2632,25.0,2.5,3.0,30.5,1
3072,Television,50 inch,Sony,38094,180.0,18.0,36.0,234.0,0
3073,Air Conditioner,1 Ton,Daikin,34763,190.0,19.0,23.75,232.75,1
3074,Television,50 inch,Sony,48344,180.0,18.0,36.0,234.0,0
3075,Water Purifier,RO+UV,Kent,8567,60.0,6.0,4.0,70.0,0
3076,Television,75 inch,LG,87051,245.0,24.5,49.0,318.5,1
3077,Refrigerator,500 L,LG,51348,245.0,24.5,39.2,308.7,1
3078,Air Conditioner,1.5 Ton,Hitachi,36926,287.5,28.75,28.75,345.0,1
3079,Mixer Grinder,500 W,Havells,2939,50.0,5.0,5.0,60.0,1
3080,Cooler,30 L,Bajaj,11518,40.4,4.04,10.1,54.54,0
3081,Mixer Grinder,500 W,Panasonic,3605,50.0,5.0,5.0,60.0,0
3082,Washing Machine,8 kg,Bosch,28636,144.0,14.4,14.4,172.8,0
3083,Mixer Grinder,500 W,Havells,3882,50.0,5.0,5.0,60.0,1
3084,Geyser/Water Heater,15 L,Racold,4722,61.8,6.18,6.18,74.16,0
3085,Washing Machine,7 kg,Godrej,25313,118.8,11.88,11.88,142.56,0
3086,Gas Stove/Cooktop,2 Burner,Elica,2125,36.0,3.6,3.6,43.2,1
3087,Washing Machine,6 kg,Samsung,17780,95.0,9.5,9.5,114.0,1
3088,Mixer Grinder,750 W,Morphy Richards,4166,77.0,7.7,7.7,92.4,0
3089,Air Conditioner,1 Ton,Daikin,31826,190.0,19.0,23.75,232.75,1
3090,Geyser/Water Heater,10 L,V-Guard,3947,55.0,5.5,5.5,66.0,0
3091,Mixer Grinder,500 W,Havells,2840,50.0,5.0,5.0,60.0,1
3092,Air Conditioner,2 Ton,Voltas,63625,300.0,30.0,32.0,362.0,0
3093,Air Conditioner,1 Ton,Daikin,32169,190.0,19.0,23.75,232.75,0
3094,Gas Stove/Cooktop,3 Burner,Elica,5836,48.0,4.8,4.8,57.6,1
3095,Mixer Grinder,750 W,Havells,3291,70.0,7.0,7.0,84.0,0
3096,Fans,52 inch,Usha,3198,25.5,2.55,3.06,31.11,1
3097,Air Conditioner,2 Ton,Voltas,69129,300.0,30.0,32.0,362.0,0
3098,Fans,52 inch,Bajaj,3673,25.25,2.52,3.03,30.8,1
3099,Mixer Grinder,750 W,Havells,5590,70.0,7.0,7.0,84.0,0
3100,Television,43 inch,TCL,38833,117.6,11.76,24.5,153.86,1
3101,Air Conditioner,2 Ton,Voltas,62175,300.0,30.0,32.0,362.0,1
3102,Washing Machine,6 kg,Samsung,18852,95.0,9.5,9.5,114.0,1
3103,Television,55 inch,Vu,50779,198.0,19.8,38.5,256.3,1
3104,Refrigerator,300 L,Samsung,26856,190.0,19.0,23.75,232.75,1
3105,Geyser/Water Heater,6 L,Havells,3554,40.0,4.0,4.0,48.0,0
3106,Television,65 inch,LG,74335,215.6,21.56,39.2,276.36,1
3107,Television,55 inch,Xiaomi,55305,185.4,18.54,36.05,239.99,1
3108,Geyser/Water Heater,10 L,Havells,4413,50.0,5.0,5.0,60.0,0
3109,Fans,48 inch,Orient,2509,21.8,2.18,2.18,26.16,1
3110,Refrigerator,340 L,LG,33900,215.6,21.56,29.4,266.56,0
3111,Fans,48 inch,Havells,2654,20.0,2.0,2.0,24.0,0
3112,Geyser/Water Heater,10 L,V-Guard,5455,55.0,5.5,5.5,66.0,0
3113,Mixer Grinder,750 W,Morphy Richards,3640,77.0,7.7,7.7,92.4,1
3114,Mixer Grinder,1000 W,Bajaj,4697,90.9,9.09,10.1,110.09,0
3115,Air Conditioner,2 Ton,Hitachi,64180,345.0,34.5,36.8,416.3,0
3116,Refrigerator,240 L,Whirlpool,21270,172.8,17.28,19.2,209.28,1
3117,Geyser/Water Heater,10 L,V-Guard,4295,55.0,5.5,5.5,66.0,1
3118,Television,32 inch,OnePlus,19217,102.0,10.2,20.4,132.6,0
3119,Refrigerator,190 L,Haier,19520,150.0,15.0,15.0,180.0,1
3120,Geyser/Water Heater,15 L,Bajaj,5397,60.6,6.06,6.06,72.72,0
3121,Television,43 inch,OnePlus,38421,122.4,12.24,25.5,160.14,0
3122,Water Purifier,RO+UV,Kent,11846,60.0,6.0,4.0,70.0,1
3123,Air Conditioner,1.5 Ton,Voltas,30404,250.0,25.0,25.0,300.0,1
3124,Fans,48 inch,Bajaj,2048,20.2,2.02,2.02,24.24,1
3125,Fans,52 inch,Atomberg,2162,26.25,2.62,3.15,32.02,0
3126,Washing Machine,8 kg,Bosch,25281,144.0,14.4,14.4,172.8,0
3127,Television,43 inch,TCL,29406,117.6,11.76,24.5,153.86,0
3128,Water Purifier,RO+UV+UF,Kent,12913,80.0,8.0,4.0,92.0,1
3129,Refrigerator,500 L,Panasonic,49821,250.0,25.0,40.0,315.0,0
3130,Fans,52 inch,Atomberg,2909,26.25,2.62,3.15,32.02,0
3131,Water Purifier,RO+UV+UF,Livpure,10528,84.0,8.4,4.2,96.6,1
3132,Geyser/Water Heater,10 L,AO Smith,5133,62.5,6.25,6.25,75.0,0
3133,Cooler,20 L,Voltas,5688,30.0,3.0,8.0,41.0,1
3134,Water Purifier,RO+UV+UF,Kent,16137,80.0,8.0,4.0,92.0,1
3135,Air Conditioner,1.5 Ton,Blue Star,41807,252.5,25.25,25.25,303.0,0
3136,Fans,52 inch,Usha,3128,25.5,2.55,3.06,31.11,0
3137,Refrigerator,340 L,LG,47933,215.6,21.56,29.4,266.56,0
3138,Air Conditioner,2 Ton,Hitachi,43764,345.0,34.5,36.8,416.3,0
3139,Gas Stove/Cooktop,3 Burner,Sunflame,4671,38.0,3.8,3.8,45.6,1
3140,Washing Machine,7 kg,Samsung,22292,114.0,11.4,11.4,136.8,0
3141,Gas Stove/Cooktop,2 Burner,Bajaj,3906,30.3,3.03,3.03,36.36,1
3142,Television,50 inch,OnePlus,36865,153.0,15.3,30.6,198.9,0
3143,Air Conditioner,1 Ton,Samsung,27175,190.0,19.0,23.75,232.75,1
3144,Water Purifier,RO+UV,Pureit,14889,58.8,5.88,3.92,68.6,1
3145,Gas Stove/Cooktop,3 Burner,Prestige,4651,40.0,4.0,4.0,48.0,0
3146,Washing Machine,8 kg,Whirlpool,25064,144.0,14.4,14.4,172.8,0
3147,Air Conditioner,1 Ton,Blue Star,35654,202.0,20.2,25.25,247.45,1
3148,Refrigerator,300 L,Whirlpool,39063,192.0,19.2,24.0,235.2,0
3149,Refrigerator,500 L,Godrej,43080,247.5,24.75,39.6,311.85,1
3150,Fans,52 inch,Bajaj,2786,25.25,2.52,3.03,30.8,0
3151,Mixer Grinder,500 W,Preethi,2608,57.5,5.75,5.75,69.0,0
3152,Mixer Grinder,500 W,Panasonic,3056,50.0,5.0,5.0,60.0,0
3153,Refrigerator,240 L,Whirlpool,24748,172.8,17.28,19.2,209.28,0
3154,Gas Stove/Cooktop,2 Burner,Butterfly,2610,28.5,2.85,2.85,34.2,0
3155,Gas Stove/Cooktop,3 Burner,Elica,3426,48.0,4.8,4.8,57.6,1
3156,Gas Stove/Cooktop,2 Burner,Elica,3313,36.0,3.6,3.6,43.2,0
3157,Geyser/Water Heater,10 L,AO Smith,5407,62.5,6.25,6.25,75.0,0
3158,Washing Machine,7 kg,Whirlpool,21664,115.2,11.52,11.52,138.24,1
3159,Washing Machine,7 kg,Bosch,23337,115.2,11.52,11.52,138.24,0
3160,Refrigerator,240 L,Godrej,27718,178.2,17.82,19.8,215.82,1
3161,Refrigerator,500 L,Godrej,43476,247.5,24.75,39.6,311.85,0
3162,Cooler,50 L,Voltas,12640,50.0,5.0,10.0,65.0,1
3163,Fans,52 inch,Orient,3668,27.25,2.73,3.27,33.25,1
3164,Refrigerator,340 L,Samsung,34307,209.0,20.9,28.5,258.4,0
3165,Geyser/Water Heater,6 L,Havells,3691,40.0,4.0,4.0,48.0,0
3166,Water Purifier,RO+UV,Kent,13216,60.0,6.0,4.0,70.0,0
3167,Geyser/Water Heater,10 L,Crompton,3547,50.0,5.0,5.0,60.0,1
3168,Water Purifier,RO+UV,Pureit,9939,58.8,5.88,3.92,68.6,1
3169,Cooler,30 L,Symphony,9036,44.0,4.4,11.0,59.4,0
3170,Geyser/Water Heater,10 L,Bajaj,5336,50.5,5.05,5.05,60.6,0
3171,Cooler,50 L,Voltas,10360,50.0,5.0,10.0,65.0,0
3172,Television,32 inch,Xiaomi,16080,103.0,10.3,20.6,133.9,0
3173,Refrigerator,240 L,Panasonic,26012,180.0,18.0,20.0,218.0,1
3174,Geyser/Water Heater,10 L,Bajaj,5232,50.5,5.05,5.05,60.6,1
3175,Refrigerator,340 L,Haier,45202,220.0,22.0,30.0,272.0,1
3176,Washing Machine,7 kg,LG,26798,117.6,11.76,11.76,141.12,1
3177,Gas Stove/Cooktop,2 Burner,Sunflame,3570,28.5,2.85,2.85,34.2,1
3178,Washing Machine,8 kg,Samsung,36797,142.5,14.25,14.25,171.0,0
3179,Refrigerator,300 L,Whirlpool,35192,192.0,19.2,24.0,235.2,0
3180,Washing Machine,7 kg,LG,25091,117.6,11.76,11.76,141.12,0
3181,Mixer Grinder,1000 W,Preethi,7464,103.5,10.35,11.5,125.35,1
3182,Geyser/Water Heater,15 L,Racold,5638,61.8,6.18,6.18,74.16,0
3183,Washing Machine,6 kg,LG,19575,98.0,9.8,9.8,117.6,1
3184,Television,65 inch,Sony,72864,264.0,26.4,48.0,338.4,1
3185,Mixer Grinder,750 W,Bajaj,3182,70.7,7.07,7.07,84.84,1
3186,Water Purifier,RO+UV+UF,Blue Star,19165,80.8,8.08,4.04,92.92,0
3187,Mixer Grinder,500 W,Havells,2012,50.0,5.0,5.0,60.0,1
3188,Gas Stove/Cooktop,4 Burner,Butterfly,5032,47.5,4.75,4.75,57.0,0
3189,Washing Machine,9 kg,Samsung,36132,171.0,17.1,17.1,205.2,1
3190,Television,75 inch,Samsung,82373,237.5,23.75,47.5,308.75,0
3191,Television,43 inch,LG,39382,117.6,11.76,24.5,153.86,1
3192,Television,43 inch,LG,37584,117.6,11.76,24.5,153.86,0
3193,Air Conditioner,2 Ton,Daikin,59306,285.0,28.5,30.4,343.9,1
3194,Television,32 inch,Xiaomi,26029,103.0,10.3,20.6,133.9,0
3195,Television,55 inch,Xiaomi,65300,185.4,18.54,36.05,239.99,0
3196,Cooler,30 L,Kenstar,9075,39.6,3.96,9.9,53.46,0
3197,Television,32 inch,OnePlus,26177,102.0,10.2,20.4,132.6,0
3198,Fans,52 inch,Atomberg,3853,26.25,2.62,3.15,32.02,1
3199,Air Conditioner,2 Ton,Daikin,68293,285.0,28.5,30.4,343.9,0
3200,Refrigerator,500 L,Godrej,45470,247.5,24.75,39.6,311.85,0
3201,Geyser/Water Heater,6 L,AO Smith,2218,50.0,5.0,5.0,60.0,0
3202,Cooler,20 L,Symphony,9546,33.0,3.3,8.8,45.1,0
3203,Refrigerator,340 L,Panasonic,40433,220.0,22.0,30.0,272.0,1
3204,Washing Machine,8 kg,LG,31820,147.0,14.7,14.7,176.4,0
3205,Refrigerator,340 L,Haier,34337,220.0,22.0,30.0,272.0,1
3206,Gas Stove/Cooktop,3 Burner,Elica,5872,48.0,4.8,4.8,57.6,0
